id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
98	hun	38563	93237	noun	verb	change; alteration; modification; 	an event that occurs when something passes from one state or phase to another	change; alter; modify; 	cause to change; make different; cause a transformation	változás; megváltozás; 	NO_GLOSS	változtat; megváltoztat; 	NO_GLOSS	változás	változtat	DERIVATIONALLY_RELATED_FORM
99	hun	38563	93237	noun	verb	change; alteration; modification; 	an event that occurs when something passes from one state or phase to another	change; alter; modify; 	cause to change; make different; cause a transformation	változás; megváltozás; 	NO_GLOSS	változtat; megváltoztat; 	NO_GLOSS	megváltozás	megváltoztat	DERIVATIONALLY_RELATED_FORM
100	hun	1636	96919	noun	verb	nod; 	the act of nodding the head	nod; 	lower and raise the head, as to indicate assent or agreement or confirmation	biccentés; bólintás; 	NO_GLOSS	bólint; biccent; 	NO_GLOSS	biccentés	biccent	DERIVATIONALLY_RELATED_FORM
101	hun	1636	96919	noun	verb	nod; 	the act of nodding the head	nod; 	lower and raise the head, as to indicate assent or agreement or confirmation	biccentés; bólintás; 	NO_GLOSS	bólint; biccent; 	NO_GLOSS	bólintás	bólint	DERIVATIONALLY_RELATED_FORM
102	hun	64033	92672	noun	verb	molt; molting; moult; moulting; ecdysis; 	periodic shedding of the cuticle in arthropods or the outer skin in reptiles	shed; molt; exuviate; moult; slough; 	cast off hair, skin, horn, or feathers	vedlés; 	NO_GLOSS	vedlik; 	NO_GLOSS	vedlés	vedlik	DERIVATIONALLY_RELATED_FORM
103	hun	22813	99051	noun	verb	shovel; 	a hand tool for lifting loose material; consists of a curved container or scoop and a handle	shovel; 	dig with or as if with a shovel	lapát; 	NO_GLOSS	lapátol; 	NO_GLOSS	lapát	lapátol	DERIVATIONALLY_RELATED_FORM
104	hun	38563	93177	noun	verb	change; alteration; modification; 	an event that occurs when something passes from one state or phase to another	change; 	undergo a change; become different in essence; losing one's or its original nature	változás; megváltozás; 	NO_GLOSS	változik; megváltozik; 	NO_GLOSS	változás	változik	DERIVATIONALLY_RELATED_FORM
105	hun	38563	93177	noun	verb	change; alteration; modification; 	an event that occurs when something passes from one state or phase to another	change; 	undergo a change; become different in essence; losing one's or its original nature	változás; megváltozás; 	NO_GLOSS	változik; megváltozik; 	NO_GLOSS	megváltozás	megváltozik	DERIVATIONALLY_RELATED_FORM
106	hun	4216	92711	noun	verb	snore; snoring; stertor; 	the act of snoring or producing a snoring sound	snore; saw wood; saw logs; 	breathe noisily during one's sleep	horkolás; 	NO_GLOSS	horkol; 	NO_GLOSS	horkolás	horkol	DERIVATIONALLY_RELATED_FORM
107	hun	4210	98416	noun	verb	smoke; smoking; 	the act of smoking tobacco or other substances	smoke; 	inhale and exhale smoke from cigarettes, cigars, pipes	dohányzás; 	NO_GLOSS	dohányzik; 	NO_GLOSS	dohányzás	dohányzik	DERIVATIONALLY_RELATED_FORM
108	hun	39909	101389	noun	verb	love; 	a strong positive emotion of regard and affection	love; 	be enamored or in love with	szeretet; szerelem; 	NO_GLOSS	szeret; 	NO_GLOSS	szeretet	szeret	DERIVATIONALLY_RELATED_FORM
109	hun	39909	101389	noun	verb	love; 	a strong positive emotion of regard and affection	love; 	be enamored or in love with	szeretet; szerelem; 	NO_GLOSS	szeret; 	NO_GLOSS	szerelem	szeret	DERIVATIONALLY_RELATED_FORM
110	hun	46631	90450	noun	adjective	volcano; 	a mountain formed by volcanic material	volcanic; 	relating to or produced by or consisting of volcanoes	vulkán; tűzhányó; 	NO_GLOSS	vulkáni; 	NO_GLOSS	vulkán	vulkáni	DERIVATIONALLY_RELATED_FORM
111	hun	4257	98272	noun	verb	sip; 	a small drink	sip; 	drink in sips	korty; 	NO_GLOSS	kortyol; 	NO_GLOSS	korty	kortyol	DERIVATIONALLY_RELATED_FORM
112	hun	31633	100723	noun	verb	plan; program; programme; 	a series of steps to be carried out or goals to be accomplished	plan; project; contrive; design; 	make or work out a plan for; devise	terv; 	NO_GLOSS	tervez; 	NO_GLOSS	terv	tervez	DERIVATIONALLY_RELATED_FORM
113	hun	4011	100723	noun	verb	undertaking; project; task; labor; 	any piece of work that is undertaken or attempted	plan; project; contrive; design; 	make or work out a plan for; devise	terv; projekt; 	NO_GLOSS	tervez; 	NO_GLOSS	terv	tervez	DERIVATIONALLY_RELATED_FORM
114	hun	5242	97525	noun	verb	baptism; 	a Christian sacrament signifying spiritual cleansing and rebirth	baptize; baptise; christen; 	administer baptism to	keresztelő; 	NO_GLOSS	keresztel; 	NO_GLOSS	keresztelő	keresztel	DERIVATIONALLY_RELATED_FORM
115	hun	37652	97607	noun	verb	groan; moan; 	an utterance expressing pain or disapproval	groan; moan; sough; 	indicate pain, discomfort, or displeasure	nyögés; 	NO_GLOSS	nyög; 	NO_GLOSS	nyögés	nyög	DERIVATIONALLY_RELATED_FORM
116	hun	16565	101295	noun	verb	creation; 	an artifact that has been brought into existence by someone	create; 	bring into existence	alkotás; mű; teremtmény; 	NO_GLOSS	teremt; alkot; létrehoz; 	NO_GLOSS	alkotás	alkot	DERIVATIONALLY_RELATED_FORM
117	hun	16565	101295	noun	verb	creation; 	an artifact that has been brought into existence by someone	create; 	bring into existence	alkotás; mű; teremtmény; 	NO_GLOSS	teremt; alkot; létrehoz; 	NO_GLOSS	teremtmény	teremt	DERIVATIONALLY_RELATED_FORM
118	hun	4280	82705	noun	adjective	adultery; criminal conversation; fornication; 	extramarital sex that willfully and maliciously interferes with marriage relations	adulterous; extramarital; extracurricular; 	characterized by adultery	házasságtörés; 	NO_GLOSS	házasságtörő; 	NO_GLOSS	házasságtörés	házasságtörő	DERIVATIONALLY_RELATED_FORM
119	hun	1054	100372	noun	verb	suffocation; asphyxiation; 	killing by depriving of oxygen	smother; asphyxiate; suffocate; 	deprive of oxygen and prevent from breathing	megfojtás; 	NO_GLOSS	megfojt; 	NO_GLOSS	megfojtás	megfojt	DERIVATIONALLY_RELATED_FORM
120	hun	71295	92998	noun	verb	crap; dirt; shit; shite; poop; turd; 	obscene terms for feces	stool; defecate; shit; take a shit; take a crap; ca-ca; crap; make; 	have a bowel movement	szar; 	NO_GLOSS	szarik; székel; 	NO_GLOSS	szar	szarik	DERIVATIONALLY_RELATED_FORM
121	hun	71295	92998	noun	verb	crap; dirt; shit; shite; poop; turd; 	obscene terms for feces	stool; defecate; shit; take a shit; take a crap; ca-ca; crap; make; 	have a bowel movement	szar; 	NO_GLOSS	szarik; székel; 	NO_GLOSS	szar	székel	DERIVATIONALLY_RELATED_FORM
122	hun	71294	92998	noun	verb	fecal matter; faecal matter; feces; faeces; bm; stool; ordure; dejection; 	solid excretory product evacuated from the bowels	stool; defecate; shit; take a shit; take a crap; ca-ca; crap; make; 	have a bowel movement	széklet; 	NO_GLOSS	szarik; székel; 	NO_GLOSS	széklet	székel	DERIVATIONALLY_RELATED_FORM
123	hun	41693	103494	noun	verb	pepper; peppercorn; 	pungent seasoning from the berry of the common pepper plant of East India; use whole or ground	pepper; 	add pepper to	bors; 	NO_GLOSS	borsoz; 	NO_GLOSS	bors	borsoz	DERIVATIONALLY_RELATED_FORM
124	hun	494	93009	noun	verb	vomit; vomiting; emesis; regurgitation; disgorgement; puking; 	the reflex act of ejecting the contents of the stomach through the mouth	vomit; vomit up; purge; cast; sick; cat; be sick; disgorge; regorge; retch; puke; barf; spew; spue; chuck; upchuck; honk; regurgitate; throw up; 	eject the contents of the stomach through the mouth	hányás; hányadék; 	NO_GLOSS	hány; 	NO_GLOSS	hányás	hány	DERIVATIONALLY_RELATED_FORM
125	hun	494	93009	noun	verb	vomit; vomiting; emesis; regurgitation; disgorgement; puking; 	the reflex act of ejecting the contents of the stomach through the mouth	vomit; vomit up; purge; cast; sick; cat; be sick; disgorge; regorge; retch; puke; barf; spew; spue; chuck; upchuck; honk; regurgitate; throw up; 	eject the contents of the stomach through the mouth	hányás; hányadék; 	NO_GLOSS	hány; 	NO_GLOSS	hányadék	hány	DERIVATIONALLY_RELATED_FORM
126	hun	4797	98221	noun	verb	use; usage; utilization; utilisation; employment; exercise; 	the act of using	use; utilize; utilise; apply; employ; 	put into service; make work or employ           (something) for a particular purpose or for its inherent or natural purpose	használat; 	NO_GLOSS	használ; 	NO_GLOSS	használat	használ	DERIVATIONALLY_RELATED_FORM
127	hun	4083	103532	noun	verb	possession; ownership; 	the act of having and controlling property	own; have; possess; 	have ownership or possession of	birtoklás; 	NO_GLOSS	birtokol; bír; van; 	NO_GLOSS	birtoklás	birtokol	DERIVATIONALLY_RELATED_FORM
128	hun	62655	103515	noun	verb	gift; 	something acquired without compensation	give; gift; present; 	give as a present; make a gift of	ajándék; 	NO_GLOSS	ajándékoz; 	NO_GLOSS	ajándék	ajándékoz	DERIVATIONALLY_RELATED_FORM
129	hun	54982	94041	noun	verb	flower; bloom; blossom; 	reproductive organ of angiosperm plants especially one having showy or colorful parts	bloom; blossom; flower; 	produce or yield flowers	virág; 	NO_GLOSS	virágzik; 	NO_GLOSS	virág	virágzik	DERIVATIONALLY_RELATED_FORM
130	hun	35211	96892	noun	verb	guarantee; warrant; warrantee; warranty; 	a written assurance that some product or service will be provided or will meet certain specifications	guarantee; warrant; 	stand behind and guarantee the quality, accuracy, or condition of	garancia; biztosíték; 	NO_GLOSS	garantál; biztosít; 	NO_GLOSS	biztosíték	biztosít	DERIVATIONALLY_RELATED_FORM
131	hun	46519	92806	noun	verb	soapsuds; suds; lather; 	the froth produced by soaps or detergents	soap; lather; 	rub soap all over, usually with the purpose of cleaning	szappanhab; 	NO_GLOSS	szappanoz; 	NO_GLOSS	szappanhab	szappanoz	DERIVATIONALLY_RELATED_FORM
132	hun	23097	92806	noun	verb	soap; 	a cleansing agent made from the salts of vegetable or animal fats	soap; lather; 	rub soap all over, usually with the purpose of cleaning	szappan; 	NO_GLOSS	szappanoz; 	NO_GLOSS	szappan	szappanoz	DERIVATIONALLY_RELATED_FORM
133	hun	32195	91007	noun	adjective	statistics; 	a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters	statistical; 	of or relating to statistics	statisztika; 	NO_GLOSS	statisztikai; 	NO_GLOSS	statisztika	statisztikai	DERIVATIONALLY_RELATED_FORM
134	hun	10988	99020	noun	verb	claw; 	sharp curved horny process on the toe of a bird or some mammals or reptiles	claw; 	scratch, scrape, pull, or dig with claws or nails	karom; köröm; 	NO_GLOSS	karmol; 	NO_GLOSS	karom	karmol	DERIVATIONALLY_RELATED_FORM
135	hun	38568	96145	noun	verb	surprise; 	a sudden unexpected event	surprise; 	cause to be surprised	meglepetés; 	NO_GLOSS	meglep; 	NO_GLOSS	meglepetés	meglep	DERIVATIONALLY_RELATED_FORM
136	hun	17229	99740	noun	verb	drill; 	a tool with a sharp point and cutting edges for making holes in hard materials (usually rotating rapidly or by repeated blows)	bore; drill; 	make a hole with a pointed power or hand tool	fúrógép; 	NO_GLOSS	fúr; kifúr; kiváj; 	NO_GLOSS	fúrógép	fúr	DERIVATIONALLY_RELATED_FORM
137	hun	37625	96992	noun	verb	cry; outcry; call; yell; shout; vociferation; 	a loud utterance; often in protest or opposition	shout; shout out; cry; call; yell; scream; holler; hollo; squall; 	utter a sudden loud cry	kiáltás; ordítás; üvöltés; 	NO_GLOSS	kiált; ordít; kiáltozik; 	NO_GLOSS	kiáltás	kiált	DERIVATIONALLY_RELATED_FORM
138	hun	37625	96992	noun	verb	cry; outcry; call; yell; shout; vociferation; 	a loud utterance; often in protest or opposition	shout; shout out; cry; call; yell; scream; holler; hollo; squall; 	utter a sudden loud cry	kiáltás; ordítás; üvöltés; 	NO_GLOSS	kiált; ordít; kiáltozik; 	NO_GLOSS	kiáltás	kiáltozik	DERIVATIONALLY_RELATED_FORM
139	hun	37625	96992	noun	verb	cry; outcry; call; yell; shout; vociferation; 	a loud utterance; often in protest or opposition	shout; shout out; cry; call; yell; scream; holler; hollo; squall; 	utter a sudden loud cry	kiáltás; ordítás; üvöltés; 	NO_GLOSS	kiált; ordít; kiáltozik; 	NO_GLOSS	ordítás	ordít	DERIVATIONALLY_RELATED_FORM
140	hun	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	kimegy; indul; elindul; elutazik; 	NO_GLOSS	bemegy; belép; bejön; 	NO_GLOSS	kimegy	bemegy	ANTONYM
141	hun	3788	86022	noun	adjective	pornography; porno; porn; erotica; smut; 	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire	pornographic; 	designed to arouse lust	pornó; pornográfia; 	NO_GLOSS	pornográf; trágár; szeméremsértő; 	NO_GLOSS	pornó	pornográf	DERIVATIONALLY_RELATED_FORM
142	hun	3788	86022	noun	adjective	pornography; porno; porn; erotica; smut; 	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire	pornographic; 	designed to arouse lust	pornó; pornográfia; 	NO_GLOSS	pornográf; trágár; szeméremsértő; 	NO_GLOSS	pornográfia	pornográf	DERIVATIONALLY_RELATED_FORM
143	hun	44840	93945	noun	verb	ordering; order; ordination; 	logical or comprehensible arrangement of separate elements	order; 	place in a certain order	rendezés; rend; 	NO_GLOSS	rendez; 	NO_GLOSS	rendezés	rendez	DERIVATIONALLY_RELATED_FORM
144	hun	44840	93945	noun	verb	ordering; order; ordination; 	logical or comprehensible arrangement of separate elements	order; 	place in a certain order	rendezés; rend; 	NO_GLOSS	rendez; 	NO_GLOSS	rend	rendez	DERIVATIONALLY_RELATED_FORM
145	hun	103664	103665	verb	verb	download; 	transfer a file or program from a central computer to a smaller computer or to a computer at a remote location	upload; 	transfer a file or program to a central computer from a smaller computer or a computer at a remote location	letölt; 	NO_GLOSS	feltölt; 	NO_GLOSS	letölt	feltölt	ANTONYM
146	hun	38016	105104	noun	verb	examination; exam; test; 	a set of questions or exercises evaluating skill or knowledge	test; prove; try; try out; examine; essay; 	put to the test, as for its quality, or give experimental use to	vizsga; 	NO_GLOSS	tesztel; vizsgál; 	NO_GLOSS	vizsga	vizsgál	DERIVATIONALLY_RELATED_FORM
147	hun	19207	99470	noun	verb	iron; smoothing iron; 	home appliance consisting of a flat metal base that is heated and used to smooth cloth	iron; iron out; press; 	press and smooth with a heated iron	vasaló; 	NO_GLOSS	vasal; 	NO_GLOSS	vasaló	vasal	DERIVATIONALLY_RELATED_FORM
148	hun	79142	105449	adjective	verb	existent; existing; 	having existence or being or actuality	exist; be; 	have an existence, be extant	létező; 	NO_GLOSS	van; létezik; él; 	NO_GLOSS	létező	létezik	DERIVATIONALLY_RELATED_FORM
149	hun	66489	105449	noun	verb	being; beingness; existence; 	the state or fact of existing	exist; be; 	have an existence, be extant	lét; létezés; 	NO_GLOSS	van; létezik; él; 	NO_GLOSS	lét	létezik	DERIVATIONALLY_RELATED_FORM
150	hun	66489	105449	noun	verb	being; beingness; existence; 	the state or fact of existing	exist; be; 	have an existence, be extant	lét; létezés; 	NO_GLOSS	van; létezik; él; 	NO_GLOSS	létezés	létezik	DERIVATIONALLY_RELATED_FORM
151	hun	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	otthon; lakóhely; tartózkodási hely; lak; lakás; 	NO_GLOSS	lakik; 	NO_GLOSS	lakóhely	lakik	DERIVATIONALLY_RELATED_FORM
152	hun	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	otthon; lakóhely; tartózkodási hely; lak; lakás; 	NO_GLOSS	lakik; 	NO_GLOSS	lak	lakik	DERIVATIONALLY_RELATED_FORM
153	hun	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	otthon; lakóhely; tartózkodási hely; lak; lakás; 	NO_GLOSS	lakik; 	NO_GLOSS	lakás	lakik	DERIVATIONALLY_RELATED_FORM
154	hun	5339	105660	noun	verb	inhabitancy; inhabitation; habitation; 	the act of dwelling in or living permanently in a place (said of both animals and men)	dwell; live; inhabit; 	inhabit or live in	tartózkodás; lakás; 	NO_GLOSS	lakik; 	NO_GLOSS	lakás	lakik	DERIVATIONALLY_RELATED_FORM
155	hun	32782	90558	noun	adjective	semantics; 	the study of language meaning	semantic; 	of or relating to meaning or the study of meaning	szemantika; 	NO_GLOSS	szemantikus; szemantikai; jelentéstani; jelentésbeli; 	NO_GLOSS	szemantika	szemantikus	DERIVATIONALLY_RELATED_FORM
156	hun	32782	90558	noun	adjective	semantics; 	the study of language meaning	semantic; 	of or relating to meaning or the study of meaning	szemantika; 	NO_GLOSS	szemantikus; szemantikai; jelentéstani; jelentésbeli; 	NO_GLOSS	szemantika	szemantikai	DERIVATIONALLY_RELATED_FORM
