id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
95	rus	39690	101387	noun	verb	contempt; disdain; scorn; despite; 	lack of respect accompanied by a feeling of intense dislike	contemn; despise; scorn; disdain; 	look down on with disdain	презрение; пренебрежение; 	NO_GLOSS	презирать; презреть; относиться с пренебрежением; пренебрегать; попирать; 	NO_GLOSS	презрение	презреть	DERIVATIONALLY_RELATED_FORM
96	rus	14860	49061	noun	noun	bicycle; bike; wheel; cycle; 	a wheeled vehicle that has two wheels and is moved by foot pedals	cyclist; bicyclist; bicycler; wheeler; 	a person who rides a bicycle	велосипед; велик; 	NO_GLOSS	велосипедист; 	NO_GLOSS	велосипед	велосипедист	DERIVATIONALLY_RELATED_FORM
97	rus	32632	47993	noun	noun	archeology; archaeology; 	the branch of anthropology that studies prehistoric people and their cultures	archeologist; archaeologist; 	an anthropologist who studies prehistoric people and their culture	археология; 	NO_GLOSS	археолог; 	NO_GLOSS	археология	археолог	DERIVATIONALLY_RELATED_FORM
98	rus	3879	99874	noun	verb	hijack; highjack; 	seizure of a vehicle in transit either to rob it or divert it to an alternate destination	commandeer; hijack; highjack; pirate; 	take arbitrarily or by force	угон; нападение; захват; 	NO_GLOSS	угонять; угнать; нападать; напасть; захватывать; захватить; 	NO_GLOSS	угон	угонять	DERIVATIONALLY_RELATED_FORM
99	rus	3879	99874	noun	verb	hijack; highjack; 	seizure of a vehicle in transit either to rob it or divert it to an alternate destination	commandeer; hijack; highjack; pirate; 	take arbitrarily or by force	угон; нападение; захват; 	NO_GLOSS	угонять; угнать; нападать; напасть; захватывать; захватить; 	NO_GLOSS	угон	угнать	DERIVATIONALLY_RELATED_FORM
100	rus	3879	99874	noun	verb	hijack; highjack; 	seizure of a vehicle in transit either to rob it or divert it to an alternate destination	commandeer; hijack; highjack; pirate; 	take arbitrarily or by force	угон; нападение; захват; 	NO_GLOSS	угонять; угнать; нападать; напасть; захватывать; захватить; 	NO_GLOSS	захват	захватывать	DERIVATIONALLY_RELATED_FORM
101	rus	3879	99874	noun	verb	hijack; highjack; 	seizure of a vehicle in transit either to rob it or divert it to an alternate destination	commandeer; hijack; highjack; pirate; 	take arbitrarily or by force	угон; нападение; захват; 	NO_GLOSS	угонять; угнать; нападать; напасть; захватывать; захватить; 	NO_GLOSS	захват	захватить	DERIVATIONALLY_RELATED_FORM
102	rus	27982	86220	noun	adjective	importance; 	the quality of being important and worthy of note	significant; important; 	important in effect or meaning	важность; 	NO_GLOSS	важный; значительный; 	NO_GLOSS	важность	важный	DERIVATIONALLY_RELATED_FORM
103	rus	30658	103778	noun	verb	substitute; replacement; 	a person or thing that takes or can take the place of another	substitute; replace; 	put in the place of another; switch seemingly equivalent items	замена; замещение; 	NO_GLOSS	заменять; заменить; замещать; заместить; 	NO_GLOSS	замена	заменять	DERIVATIONALLY_RELATED_FORM
104	rus	30658	103778	noun	verb	substitute; replacement; 	a person or thing that takes or can take the place of another	substitute; replace; 	put in the place of another; switch seemingly equivalent items	замена; замещение; 	NO_GLOSS	заменять; заменить; замещать; заместить; 	NO_GLOSS	замена	заменить	DERIVATIONALLY_RELATED_FORM
105	rus	30658	103778	noun	verb	substitute; replacement; 	a person or thing that takes or can take the place of another	substitute; replace; 	put in the place of another; switch seemingly equivalent items	замена; замещение; 	NO_GLOSS	заменять; заменить; замещать; заместить; 	NO_GLOSS	замена	замещать	DERIVATIONALLY_RELATED_FORM
106	rus	30658	103778	noun	verb	substitute; replacement; 	a person or thing that takes or can take the place of another	substitute; replace; 	put in the place of another; switch seemingly equivalent items	замена; замещение; 	NO_GLOSS	заменять; заменить; замещать; заместить; 	NO_GLOSS	замена	заместить	DERIVATIONALLY_RELATED_FORM
107	rus	39620	78030	noun	adjective	caprice; impulse; whim; 	a sudden desire	capricious; impulsive; whimsical; 	determined by chance or impulse or whim rather than by necessity or reason	каприз; прихоть; блажь; причуда; 	NO_GLOSS	капризный; прихотливый; причудливый; 	NO_GLOSS	каприз	капризный	DERIVATIONALLY_RELATED_FORM
108	rus	39620	78030	noun	adjective	caprice; impulse; whim; 	a sudden desire	capricious; impulsive; whimsical; 	determined by chance or impulse or whim rather than by necessity or reason	каприз; прихоть; блажь; причуда; 	NO_GLOSS	капризный; прихотливый; причудливый; 	NO_GLOSS	прихоть	прихотливый	DERIVATIONALLY_RELATED_FORM
109	rus	39620	78030	noun	adjective	caprice; impulse; whim; 	a sudden desire	capricious; impulsive; whimsical; 	determined by chance or impulse or whim rather than by necessity or reason	каприз; прихоть; блажь; причуда; 	NO_GLOSS	капризный; прихотливый; причудливый; 	NO_GLOSS	причуда	причудливый	DERIVATIONALLY_RELATED_FORM
110	rus	33886	97375	noun	verb	signature; 	your name written in your own handwriting	sign; subscribe; 	mark with one's signature; write one's name (on)	подпись; автограф; 	NO_GLOSS	подписыватья; подписать; подписываться; подписаться; 	NO_GLOSS	подпись	подписыватья	DERIVATIONALLY_RELATED_FORM
111	rus	33886	97375	noun	verb	signature; 	your name written in your own handwriting	sign; subscribe; 	mark with one's signature; write one's name (on)	подпись; автограф; 	NO_GLOSS	подписыватья; подписать; подписываться; подписаться; 	NO_GLOSS	подпись	подписать	DERIVATIONALLY_RELATED_FORM
112	rus	33886	97375	noun	verb	signature; 	your name written in your own handwriting	sign; subscribe; 	mark with one's signature; write one's name (on)	подпись; автограф; 	NO_GLOSS	подписыватья; подписать; подписываться; подписаться; 	NO_GLOSS	подпись	подписываться	DERIVATIONALLY_RELATED_FORM
113	rus	33886	97375	noun	verb	signature; 	your name written in your own handwriting	sign; subscribe; 	mark with one's signature; write one's name (on)	подпись; автограф; 	NO_GLOSS	подписыватья; подписать; подписываться; подписаться; 	NO_GLOSS	подпись	подписаться	DERIVATIONALLY_RELATED_FORM
114	rus	35679	81052	noun	adjective	joke; gag; laugh; jest; jape; 	a humorous anecdote or remark intended to provoke laughter	jesting; jocose; jocular; joking; 	characterized by jokes and good humor	анекдот; шутка; 	NO_GLOSS	шутливый; 	NO_GLOSS	шутка	шутливый	DERIVATIONALLY_RELATED_FORM
115	rus	39038	97602	noun	verb	mutter; muttering; murmur; murmuring; murmuration; mussitation; 	a low continuous indistinct sound; often accompanied by movement of the lips without the production of articulate speech	mumble; mutter; maunder; mussitate; 	talk indistinctly; usually in a low voice	бормотание; ропот; 	NO_GLOSS	бормотать; мямлить; 	NO_GLOSS	бормотание	бормотать	DERIVATIONALLY_RELATED_FORM
116	rus	951	104792	noun	verb	boycott; 	a group's refusal to have commercial dealings with some organization in protest against its policies	boycott; 	refuse to sponsor; refuse to do business with	бойкот; 	NO_GLOSS	бойкотировать; 	NO_GLOSS	бойкот	бойкотировать	DERIVATIONALLY_RELATED_FORM
117	rus	25384	87576	noun	adjective	garrulity; garrulousness; loquaciousness; loquacity; talkativeness; 	the quality of being wordy and talkative	chatty; gabby; garrulous; loquacious; talkative; talky; 	full of trivial conversation	болтливость; говорливость; разговорчивость; словоохотливость; 	NO_GLOSS	разговорчивый; словоохотливый; болтливый; 	NO_GLOSS	болтливость	болтливый	DERIVATIONALLY_RELATED_FORM
118	rus	25384	87576	noun	adjective	garrulity; garrulousness; loquaciousness; loquacity; talkativeness; 	the quality of being wordy and talkative	chatty; gabby; garrulous; loquacious; talkative; talky; 	full of trivial conversation	болтливость; говорливость; разговорчивость; словоохотливость; 	NO_GLOSS	разговорчивый; словоохотливый; болтливый; 	NO_GLOSS	разговорчивость	разговорчивый	DERIVATIONALLY_RELATED_FORM
119	rus	25384	87576	noun	adjective	garrulity; garrulousness; loquaciousness; loquacity; talkativeness; 	the quality of being wordy and talkative	chatty; gabby; garrulous; loquacious; talkative; talky; 	full of trivial conversation	болтливость; говорливость; разговорчивость; словоохотливость; 	NO_GLOSS	разговорчивый; словоохотливый; болтливый; 	NO_GLOSS	словоохотливость	словоохотливый	DERIVATIONALLY_RELATED_FORM
120	rus	1700	102035	noun	verb	upset; overturn; turnover; 	the act of upsetting something	overturn; tip over; turn over; upset; knock over; bowl over; tump over; 	cause to overturn from an upright or normal position	переворот; опрокидывание; 	NO_GLOSS	переворачивать; перевернуть; переворачиваться; перевернуться; 	NO_GLOSS	переворот	переворачивать	DERIVATIONALLY_RELATED_FORM
121	rus	1700	102035	noun	verb	upset; overturn; turnover; 	the act of upsetting something	overturn; tip over; turn over; upset; knock over; bowl over; tump over; 	cause to overturn from an upright or normal position	переворот; опрокидывание; 	NO_GLOSS	переворачивать; перевернуть; переворачиваться; перевернуться; 	NO_GLOSS	переворот	переворачиваться	DERIVATIONALLY_RELATED_FORM
122	rus	63321	104038	noun	verb	deposit; bank deposit; 	money deposited in a bank	deposit; bank; 	put into a bank account	депозит; вклад; 	NO_GLOSS	вкладывать; вложить; депонировать; класть; положить; 	NO_GLOSS	вклад	вкладывать	DERIVATIONALLY_RELATED_FORM
123	rus	1855	106227	noun	verb	ignition; firing; lighting; kindling; inflammation; 	the act of setting something on fire	kindle; enkindle; conflagrate; inflame; 	cause to start burning	зажигание; 	NO_GLOSS	разжигать; разжечь; зажигать; зажечь; запаливать; запалить; растапливать; растопить; 	NO_GLOSS	зажигание	зажигать	DERIVATIONALLY_RELATED_FORM
